,utc,star,azimuth,elevation,tel_1,tel_2,pop_1,pop_2,cart_1,cart_2
198,2019-04-08T03:11:59.000,#111289,6.1534212179362875,1.266794493779902,W1,W2,P4B3,P5B2,8.413385903,84.0
199,2019-04-08T03:11:59.000,#111289,6.1534212179362875,1.266794493779902,S2,W2,P1B4,P5B2,56.351387461,84.0
200,2019-04-08T03:11:59.000,#111289,6.1534212179362875,1.266794493779902,S2,W1,P1B4,P4B3,56.351387461,8.413385903
201,2019-04-08T03:12:00.000,#111289,6.153271669835663,1.2667866872886768,E1,W2,P2B1,P5B2,41.253615168,84.0
202,2019-04-08T03:12:00.000,#111289,6.153271669835663,1.2667866872886768,E1,W1,P2B1,P4B3,41.253615168,8.418223527
203,2019-04-08T03:12:00.000,#111289,6.153271669835663,1.2667866872886768,S2,E1,P1B4,P2B1,56.348249336,41.253615168
204,2019-04-08T03:12:01.000,#111289,6.153122130583856,1.2667788718613662,S2,W1,P1B4,P4B3,56.345112136,8.423083438
205,2019-04-08T03:12:01.000,#111289,6.153122130583856,1.2667788718613662,S1,W1,P1B5,P4B3,13.875552125,8.423083438
206,2019-04-08T03:12:01.000,#111289,6.153122130583856,1.2667788718613662,E1,W2,P2B1,P5B2,41.244983269,84.0
207,2019-04-08T03:12:01.000,#111289,6.153122130583856,1.2667788718613662,E1,W1,P2B1,P4B3,41.244983269,8.423102533
208,2019-04-08T03:12:02.000,#111289,6.1529726002681375,1.2667710474979694,S2,E1,P1B4,P2B1,56.341971524,41.236350049
209,2019-04-08T03:12:02.000,#111289,6.1529726002681375,1.2667710474979694,W1,W2,P4B3,P5B2,8.427962485,84.0
210,2019-04-08T03:12:02.000,#111289,6.1529726002681375,1.2667710474979694,S2,W2,P1B4,P5B2,56.341971524,84.0
