utc,star,elevation,azimuth,tel_1,tel_2,pop_1,pop_2,cart_1,cart_2
2019-04-07T05:43:43.000,#135971,187.038033738,50.079769104,S2,W2,P5B4,P5B2,53.546442851,72.000000000
2019-04-07T05:43:43.000,#135971,187.038033738,50.079769104,S2,W1,P5B4,P3B3,53.546442851,23.479335351
2019-04-07T05:43:44.000,#135971,187.044481185,50.079345632,S1,W1,P4B5,P3B3,75.602518376,23.487112457
2019-04-07T05:43:44.000,#135971,187.044481185,50.079345632,S1,S2,P4B5,P5B4,75.602518376,53.541323337
2019-04-07T05:43:44.000,#135971,187.044481185,50.079345632,W1,W2,P3B3,P5B2,23.487117810,72.000000000
2019-04-07T05:43:44.000,#135971,187.044481185,50.079345632,S2,W2,P5B4,P5B2,53.541322992,72.000000000
2019-04-07T05:43:45.000,#135971,187.050928513,50.078921774,S1,W2,P4B5,P5B2,75.596889777,72.000000000
2019-04-07T05:43:45.000,#135971,187.050928513,50.078921774,S2,W1,P5B4,P3B3,53.536203011,23.494894971
2019-04-07T05:43:45.000,#135971,187.050928513,50.078921774,S1,S2,P4B5,P5B4,75.596889777,53.536203011
2019-04-07T05:43:45.000,#135971,187.050928513,50.078921774,W1,W2,P3B3,P5B2,23.494896238,72.000000000
2019-04-07T05:43:45.000,#135971,187.050928513,50.078921774,S1,W2,P4B5,P5B2,75.596905330,72.000000000
2019-04-07T05:43:46.000,#135971,187.057375719,50.078497531,S2,W1,P5B4,P3B3,53.531100261,23.502673449
2019-04-07T05:43:46.000,#135971,187.057375719,50.078497531,S1,W1,P4B5,P3B3,75.591263544,23.502673449
2019-04-07T05:43:46.000,#135971,187.057375719,50.078497531,S1,S2,P4B5,P5B4,75.591263544,53.531100261
2019-04-07T05:46:47.000,#135971,188.222262336,49.995368216,S2,W2,P5B4,P5B2,52.596567639,72.000000000
2019-04-07T05:46:48.000,#135971,188.228686234,49.994873978,S2,W2,P5B4,P5B2,52.591352768,72.000000000
2019-04-07T05:46:48.000,#135971,188.228686234,49.994873978,S1,S2,P4B5,P5B4,74.555051819,52.591352768
2019-04-07T05:46:48.000,#135971,188.228686234,49.994873978,S2,W2,P5B4,P5B2,52.591349926,72.000000000
2019-04-07T05:46:49.000,#135971,188.235109991,49.994379357,S1,W2,P4B5,P5B2,74.549307147,72.000000000
2019-04-07T05:46:49.000,#135971,188.235109991,49.994379357,S1,S2,P4B5,P5B4,74.549307147,52.586144635
2019-04-07T06:25:24.000,#135914,212.453785419,61.409688186,W1,W2,P3B3,P5B2,53.069770821,80.000000000
2019-04-07T06:25:24.000,#135914,212.453785419,61.409688186,S2,W2,P5B4,P5B2,11.645094212,80.000000000
2019-04-07T06:25:25.000,#135914,212.461483669,61.407834219,S1,W2,P4B5,P5B2,24.778478781,80.000000000
2019-04-07T06:25:25.000,#135914,212.461483669,61.407834219,S2,W1,P5B4,P3B3,11.638942781,53.077489851
2019-04-07T06:25:25.000,#135914,212.461483669,61.407834219,S1,W1,P4B5,P3B3,24.778478781,53.077489851
2019-04-07T06:25:25.000,#135914,212.461483669,61.407834219,S1,S2,P4B5,P5B4,24.778478781,11.638942781
2019-04-07T06:25:26.000,#135914,212.469181050,61.405979860,W1,W2,P3B3,P5B2,53.085225946,80.000000000
2019-04-07T06:25:26.000,#135914,212.469181050,61.405979860,S2,W2,P5B4,P5B2,11.632800034,80.000000000
2019-04-07T06:25:26.000,#135914,212.469181050,61.405979860,S1,W2,P4B5,P5B2,24.771613775,80.000000000
2019-04-07T06:25:26.000,#135914,212.469181050,61.405979860,E2,W2,P2B6,P5B2,15.435643664,80.000000000
2019-04-07T06:25:27.000,#135914,212.476877557,61.404125110,S2,W1,P5B4,P3B3,11.626647834,53.092944873
2019-04-07T06:25:27.000,#135914,212.476877557,61.404125110,S1,W1,P4B5,P3B3,24.764718129,53.092944873
2019-04-07T06:25:27.000,#135914,212.476877557,61.404125110,E2,W1,P2B6,P3B3,15.426741553,53.092944873
2019-04-07T06:25:27.000,#135914,212.476877557,61.404125110,S1,S2,P4B5,P5B4,24.764718129,11.626647834
2019-04-07T06:25:27.000,#135914,212.476877557,61.404125110,S2,E2,P5B4,P2B6,11.626647834,15.426741553
2019-04-07T06:25:28.000,#135914,212.484573200,61.402269968,S1,E2,P4B5,P2B6,24.757822008,15.417839842
2019-04-07T06:25:28.000,#135914,212.484573200,61.402269968,W1,W2,P3B3,P5B2,53.100666291,80.000000000
2019-04-07T06:25:28.000,#135914,212.484573200,61.402269968,S2,W2,P5B4,P5B2,11.620499272,80.000000000
2019-04-07T06:25:28.000,#135914,212.484573200,61.402269968,S1,W2,P4B5,P5B2,24.757822990,80.000000000
2019-04-07T06:25:28.000,#135914,212.484573200,61.402269968,E2,W2,P2B6,P5B2,15.417840769,80.000000000
2019-04-07T06:25:29.000,#135914,212.492267970,61.400414436,S2,W1,P5B4,P3B3,11.614346298,53.108385118
2019-04-07T06:25:29.000,#135914,212.492267970,61.400414436,S1,W1,P4B5,P3B3,24.750926401,53.108385118
2019-04-07T06:25:29.000,#135914,212.492267970,61.400414436,E2,W1,P2B6,P3B3,15.408939468,53.108385118
2019-04-07T06:25:29.000,#135914,212.492267970,61.400414436,S1,S2,P4B5,P5B4,24.750926401,11.614346298
2019-04-07T06:25:29.000,#135914,212.492267970,61.400414436,S2,E2,P5B4,P2B6,11.614346298,15.408939468
2019-04-07T06:25:30.000,#135914,212.499961875,61.398558511,S1,E2,P4B5,P2B6,24.744029336,15.400038567
2019-04-07T06:25:30.000,#135914,212.499961875,61.398558511,S2,W1,P5B4,P3B3,11.608229098,53.116125649
2019-04-07T06:25:31.000,#135914,212.507654912,61.396702195,S1,W1,P4B5,P3B3,24.737152408,53.123844383
2019-04-07T06:25:31.000,#135914,212.507654912,61.396702195,E2,W1,P2B6,P3B3,15.391125086,53.123844383
2019-04-07T06:25:31.000,#135914,212.507654912,61.396702195,S1,S2,P4B5,P5B4,24.737152408,11.602075347
2019-04-07T06:25:31.000,#135914,212.507654912,61.396702195,S2,E2,P5B4,P2B6,11.602075347,15.391125086
2019-04-07T06:25:31.000,#135914,212.507654912,61.396702195,S1,E2,P4B5,P2B6,24.737152408,15.391125086
2019-04-07T06:25:32.000,#135914,212.515347074,61.394845489,S2,W1,P5B4,P3B3,11.595921214,53.131563063
2019-04-07T06:25:32.000,#135914,212.515347074,61.394845489,S1,W1,P4B5,P3B3,24.730254403,53.131563063
2019-04-07T06:25:32.000,#135914,212.515347074,61.394845489,E2,W1,P2B6,P3B3,15.382225000,53.131563063
2019-04-07T06:25:32.000,#135914,212.515347074,61.394845489,S1,S2,P4B5,P5B4,24.730254403,11.595921214
2019-04-07T06:25:32.000,#135914,212.515347074,61.394845489,S2,E2,P5B4,P2B6,11.595921214,15.382225000
2019-04-07T06:25:33.000,#135914,212.523038373,61.392988391,S1,E2,P4B5,P2B6,24.723355923,15.373325314
2019-04-07T06:27:46.000,#135914,213.538233872,61.142540720,W1,W2,P3B3,P5B2,54.165342529,80.000000000
2019-04-07T06:27:46.000,#135914,213.538233872,61.142540720,S2,W1,P5B4,P3B3,10.767799670,54.165342529
2019-04-07T06:27:46.000,#135914,213.538233872,61.142540720,S1,W1,P4B5,P3B3,23.801731583,54.165342529
2019-04-07T06:27:46.000,#135914,213.538233872,61.142540720,E2,W1,P2B6,P3B3,14.193150142,54.165342529
2019-04-07T06:27:47.000,#135914,213.545808659,61.140631920,S1,S2,P4B5,P5B4,23.794770233,10.761593656
2019-04-07T06:27:47.000,#135914,213.545808659,61.140631920,S2,E2,P5B4,P2B6,10.761593656,14.184305172
2019-04-07T06:27:47.000,#135914,213.545808659,61.140631920,S1,E2,P4B5,P2B6,23.794770233,14.184305172
2019-04-07T06:27:47.000,#135914,213.545808659,61.140631920,W1,W2,P3B3,P5B2,54.173059134,80.000000000
2019-04-07T06:27:48.000,#135914,213.553382576,61.138722739,S2,W2,P5B4,P5B2,10.755376551,80.000000000
2019-04-07T06:27:48.000,#135914,213.553382576,61.138722739,S1,W2,P4B5,P5B2,23.787786303,80.000000000
2019-04-07T06:27:48.000,#135914,213.553382576,61.138722739,S2,W1,P5B4,P3B3,10.755376551,54.180770715
2019-04-07T06:27:48.000,#135914,213.553382576,61.138722739,S1,W1,P4B5,P3B3,23.787786303,54.180770715
2019-04-07T06:27:48.000,#135914,213.553382576,61.138722739,E2,W1,P2B6,P3B3,14.175450471,54.180770715
2019-04-07T06:27:49.000,#135914,213.560955619,61.136813180,S1,S2,P4B5,P5B4,23.780824024,10.749169777
2019-04-07T06:27:49.000,#135914,213.560955619,61.136813180,S2,E2,P5B4,P2B6,10.749169777,14.166606330
2019-04-07T06:27:49.000,#135914,213.560955619,61.136813180,S1,E2,P4B5,P2B6,23.780824024,14.166606330
2019-04-07T06:27:49.000,#135914,213.560955619,61.136813180,W1,W2,P3B3,P5B2,54.188467008,80.000000000
2019-04-07T06:27:49.000,#135914,213.560955619,61.136813180,S2,W2,P5B4,P5B2,10.749145853,80.000000000
2019-04-07T06:27:50.000,#135914,213.568527797,61.134903238,S1,W2,P4B5,P5B2,23.773842953,80.000000000
2019-04-07T06:27:50.000,#135914,213.568527797,61.134903238,S2,W1,P5B4,P3B3,10.742938693,54.196178480
2019-04-07T06:27:50.000,#135914,213.568527797,61.134903238,S1,W1,P4B5,P3B3,23.773842953,54.196178480
2019-04-07T06:27:50.000,#135914,213.568527797,61.134903238,E2,W1,P2B6,P3B3,14.157739495,54.196178480
2019-04-07T06:27:50.000,#135914,213.568527797,61.134903238,S1,S2,P4B5,P5B4,23.773842953,10.742938693
2019-04-07T06:27:50.000,#135914,213.568527797,61.134903238,S2,E2,P5B4,P2B6,10.742938693,14.157739495
2019-04-07T06:27:51.000,#135914,213.576099105,61.132992916,S1,E2,P4B5,P2B6,23.766879737,14.148896171
2019-04-07T06:27:51.000,#135914,213.576099105,61.132992916,W1,W2,P3B3,P5B2,54.203861231,80.000000000
2019-04-07T06:27:51.000,#135914,213.576099105,61.132992916,S2,W2,P5B4,P5B2,10.736715331,80.000000000
2019-04-07T06:27:52.000,#135914,213.583669538,61.131082215,S1,W2,P4B5,P5B2,23.759891862,80.000000000
2019-04-07T06:27:52.000,#135914,213.583669538,61.131082215,S2,W1,P5B4,P3B3,10.730507411,54.211572588
2019-04-07T06:27:52.000,#135914,213.583669538,61.131082215,S1,W1,P4B5,P3B3,23.759891862,54.211572588
2019-04-07T06:27:52.000,#135914,213.583669538,61.131082215,E2,W1,P2B6,P3B3,14.140038518,54.211572588
2019-04-07T06:27:52.000,#135914,213.583669538,61.131082215,S1,S2,P4B5,P5B4,23.759891862,10.730507411
2019-04-07T06:27:52.000,#135914,213.583669538,61.131082215,S2,E2,P5B4,P2B6,10.730507411,14.140038518
2019-04-07T06:27:53.000,#135914,213.591239107,61.129171133,W1,W2,P3B3,P5B2,54.219303383,80.000000000
2019-04-07T06:27:53.000,#135914,213.591239107,61.129171133,S2,W2,P5B4,P5B2,10.724297768,80.000000000
2019-04-07T06:27:53.000,#135914,213.591239107,61.129171133,S1,W2,P4B5,P5B2,23.752925600,80.000000000
2019-04-07T06:27:53.000,#135914,213.591239107,61.129171133,S2,W1,P5B4,P3B3,10.724297768,54.219303383
2019-04-07T06:27:54.000,#135914,213.598807806,61.127259670,S1,W1,P4B5,P3B3,23.745960984,54.227014634
2019-04-07T06:27:54.000,#135914,213.598807806,61.127259670,E2,W1,P2B6,P3B3,14.122362955,54.227014634
2019-04-07T06:27:54.000,#135914,213.598807806,61.127259670,S1,S2,P4B5,P5B4,23.745960984,10.718089080
2019-04-07T06:27:54.000,#135914,213.598807806,61.127259670,S2,E2,P5B4,P2B6,10.718089080,14.122362955
2019-04-07T06:27:54.000,#135914,213.598807806,61.127259670,S1,E2,P4B5,P2B6,23.745960984,14.122362955
2019-04-07T06:29:22.000,#135914,214.261447896,60.957571345,W1,W2,P3B3,P5B2,54.905399155,80.000000000
2019-04-07T06:29:22.000,#135914,214.261447896,60.957571345,S1,W2,P4B5,P5B2,23.131133032,80.000000000
2019-04-07T06:29:22.000,#135914,214.261447896,60.957571345,S2,W1,P5B4,P3B3,10.170076898,54.905399155
2019-04-07T06:29:23.000,#135914,214.268939205,60.955626358,S1,W1,P4B5,P3B3,23.124127055,54.913105320
2019-04-07T06:29:23.000,#135914,214.268939205,60.955626358,E2,W1,P2B6,P3B3,13.337245282,54.913105320
2019-04-07T06:29:23.000,#135914,214.268939205,60.955626358,S1,S2,P4B5,P5B4,23.124127055,10.163834363
2019-04-07T06:29:23.000,#135914,214.268939205,60.955626358,S2,E2,P5B4,P2B6,10.163834363,13.337245282
2019-04-07T06:29:23.000,#135914,214.268939205,60.955626358,S1,E2,P4B5,P2B6,23.124127055,13.337245282
2019-04-07T06:29:24.000,#135914,214.276429650,60.953680996,W1,W2,P3B3,P5B2,54.920774326,80.000000000
2019-04-07T06:29:24.000,#135914,214.276429650,60.953680996,S2,W2,P5B4,P5B2,10.157618443,80.000000000
2019-04-07T06:29:24.000,#135914,214.276429650,60.953680996,S1,W2,P4B5,P5B2,23.117107826,80.000000000
2019-04-07T06:29:24.000,#135914,214.276429650,60.953680996,E2,W2,P2B6,P5B2,13.328444109,80.000000000
2019-04-07T06:29:24.000,#135914,214.276429650,60.953680996,S2,W1,P5B4,P3B3,10.157618443,54.920774326
2019-04-07T06:29:25.000,#135914,214.283919226,60.951735261,S1,W1,P4B5,P3B3,23.110100918,54.928480379
2019-04-07T06:29:25.000,#135914,214.283919226,60.951735261,E2,W1,P2B6,P3B3,13.319639690,54.928480379
2019-04-07T06:29:25.000,#135914,214.283919226,60.951735261,S1,S2,P4B5,P5B4,23.110100918,10.151375146
2019-04-07T06:29:25.000,#135914,214.283919226,60.951735261,S2,E2,P5B4,P2B6,10.151375146,13.319639690
2019-04-07T06:29:25.000,#135914,214.283919226,60.951735261,S1,E2,P4B5,P2B6,23.110100918,13.319639690
2019-04-07T06:29:26.000,#135914,214.291407929,60.949789154,W1,W2,P3B3,P5B2,54.936170258,80.000000000
2019-04-07T06:29:26.000,#135914,214.291407929,60.949789154,S2,W2,P5B4,P5B2,10.145127686,80.000000000
2019-04-07T06:29:26.000,#135914,214.291407929,60.949789154,S1,W2,P4B5,P5B2,23.103080991,80.000000000
2019-04-07T06:29:26.000,#135914,214.291407929,60.949789154,S2,W1,P5B4,P3B3,10.145127686,54.936170258
2019-04-07T06:29:27.000,#135914,214.298895766,60.947842673,S1,W1,P4B5,P3B3,23.096073157,54.943876192
2019-04-07T06:29:27.000,#135914,214.298895766,60.947842673,S1,S2,P4B5,P5B4,23.096073157,10.138883632
2019-04-07T06:29:27.000,#135914,214.298895766,60.947842673,S2,E2,P5B4,P2B6,10.138883632,13.302028968
2019-04-07T06:29:27.000,#135914,214.298895766,60.947842673,S1,E2,P4B5,P2B6,23.096073157,13.302028968
2019-04-07T06:29:28.000,#135914,214.306382735,60.945895819,W1,W2,P3B3,P5B2,54.951583429,80.000000000
2019-04-07T06:29:28.000,#135914,214.306382735,60.945895819,S2,W2,P5B4,P5B2,10.132636193,80.000000000
2019-04-07T06:29:28.000,#135914,214.306382735,60.945895819,S1,W2,P4B5,P5B2,23.089074094,80.000000000
2019-04-07T06:29:28.000,#135914,214.306382735,60.945895819,E2,W2,P2B6,P5B2,13.293224498,80.000000000
2019-04-07T06:29:28.000,#135914,214.306382735,60.945895819,S2,W1,P5B4,P3B3,10.132636193,54.951583429
2019-04-07T06:29:29.000,#135914,214.313868830,60.943948593,S1,W1,P4B5,P3B3,23.082065338,54.959289240
2019-04-07T06:29:29.000,#135914,214.313868830,60.943948593,E2,W1,P2B6,P3B3,13.284421750,54.959289240
2019-04-07T06:29:29.000,#135914,214.313868830,60.943948593,S1,S2,P4B5,P5B4,23.082065338,10.126391386
2019-04-07T06:29:29.000,#135914,214.313868830,60.943948593,S1,E2,P4B5,P2B6,23.082065338,13.284421750
2019-04-07T06:29:30.000,#135914,214.321354060,60.942000993,W1,W2,P3B3,P5B2,54.966993051,80.000000000
2019-04-07T06:29:30.000,#135914,214.321354060,60.942000993,S2,W2,P5B4,P5B2,10.120140473,80.000000000
2019-04-07T06:29:30.000,#135914,214.321354060,60.942000993,S1,W2,P4B5,P5B2,23.075056701,80.000000000
2019-04-07T06:29:30.000,#135914,214.321354060,60.942000993,E2,W2,P2B6,P5B2,13.275619619,80.000000000
2019-04-07T06:29:30.000,#135914,214.321354060,60.942000993,S2,W1,P5B4,P3B3,10.120140473,54.966993051
2019-04-07T06:29:30.000,#135914,214.321354060,60.942000993,S1,W1,P4B5,P3B3,23.075056701,54.966993051
2019-04-07T06:29:31.000,#135914,214.328838417,60.940053022,E2,W1,P2B6,P3B3,13.266817704,54.974698743
2019-04-07T06:29:31.000,#135914,214.328838417,60.940053022,S1,S2,P4B5,P5B4,23.068047020,10.113894908
2019-04-07T06:29:31.000,#135914,214.328838417,60.940053022,S2,E2,P5B4,P2B6,10.113894908,13.266817704
2019-04-07T06:29:31.000,#135914,214.328838417,60.940053022,S1,E2,P4B5,P2B6,23.068047020,13.266817704
2019-04-07T06:39:15.000,#136386,202.905428823,40.514033139,W1,W2,P3B3,P5B2,63.327587537,88.579998000
2019-04-07T06:39:15.000,#136386,202.905428823,40.514033139,S2,W2,P5B4,P5B2,66.854086724,88.579998000
2019-04-07T06:39:15.000,#136386,202.905428823,40.514033139,S2,W1,P5B4,P3B3,66.854086724,63.327587537
2019-04-07T06:39:16.000,#136386,202.910497860,40.512688451,W1,W2,P3B3,P5B2,63.335227544,88.579998000
2019-04-07T06:39:17.000,#136386,202.915566666,40.511343481,S2,W2,P5B4,P5B2,66.841444294,88.579998000
2019-04-07T06:39:17.000,#136386,202.915566666,40.511343481,S2,W1,P5B4,P3B3,66.841444294,63.342829368
2019-04-07T06:39:23.000,#136386,202.945974643,40.503267757,W1,W2,P3B3,P5B2,63.388428648,88.579998000
2019-04-07T06:39:23.000,#136386,202.945974643,40.503267757,S2,W2,P5B4,P5B2,66.803540358,88.579998000
2019-04-07T06:39:23.000,#136386,202.945974643,40.503267757,S2,W1,P5B4,P3B3,66.803540358,63.388428648
2019-04-07T06:40:47.000,#136386,203.370810070,40.389146411,W1,W2,P3B3,P5B2,64.026786330,88.579998000
2019-04-07T06:40:48.000,#136386,203.375857747,40.387775922,S2,W2,P5B4,P5B2,66.265230363,88.579998000
2019-04-07T06:40:48.000,#136386,203.375857747,40.387775922,S2,W1,P5B4,P3B3,66.265230363,64.034381302
2019-04-07T06:40:48.000,#136386,203.375857747,40.387775922,W1,W2,P3B3,P5B2,64.034366830,88.579998000
2019-04-07T06:40:48.000,#136386,203.375857747,40.387775922,S2,W2,P5B4,P5B2,66.265228495,88.579998000
2019-04-07T06:40:49.000,#136386,203.380905188,40.386405155,S2,W1,P5B4,P3B3,66.258879395,64.041961720
2019-04-07T07:01:31.000,#157607,157.368863631,34.555675787,S2,W2,P5B4,P5B2,85.002459508,57.999998000
2019-04-07T07:01:32.000,#157607,157.373409706,34.557004954,E1,W2,P1B1,P5B2,10.775937445,57.999998000
2019-04-07T07:01:32.000,#157607,157.373409706,34.557004954,S2,W2,P5B4,P5B2,85.000457702,57.999998000
2019-04-07T07:01:34.000,#157607,157.382502396,34.559662528,E1,W2,P1B1,P5B2,10.747476047,57.999998000
2019-04-07T07:01:35.000,#157607,157.387049016,34.560990936,E1,W2,P1B1,P5B2,10.733256895,57.999998000
2019-04-07T07:01:35.000,#157607,157.387049016,34.560990936,S2,E1,P5B4,P1B1,84.994439568,10.733256895
2019-04-07T07:04:24.000,#157607,158.158019247,34.781841830,S2,W2,P5B4,P5B2,84.650989010,57.999998000
2019-04-07T07:04:25.000,#157607,158.162596432,34.783126954,S2,W2,P5B4,P5B2,84.648857927,57.999998000
2019-04-07T07:07:03.000,#157607,158.888011298,34.982946788,S2,E1,P5B4,P1B1,84.313471048,6.068765306
2019-04-07T07:07:04.000,#157607,158.892616483,34.984190953,S1,S2,P5B5,P5B4,79.613116251,84.311304555
2019-04-07T07:07:04.000,#157607,158.892616483,34.984190953,S2,E2,P5B4,P1B6,84.311304555,82.624940637
2019-04-07T07:07:04.000,#157607,158.892616483,34.984190953,S2,E1,P5B4,P1B1,84.311326982,6.054557572
2019-04-07T07:07:04.000,#157607,158.892616483,34.984190953,S2,W2,P5B4,P5B2,84.311326982,57.999998000
2019-04-07T07:07:05.000,#157607,158.897221839,34.985434858,S1,W2,P5B5,P5B2,79.610965569,57.999998000
2019-04-07T07:07:05.000,#157607,158.897221839,34.985434858,S1,S2,P5B5,P5B4,79.610965569,84.309159942
2019-04-07T07:07:05.000,#157607,158.897221839,34.985434858,S2,E2,P5B4,P1B6,84.309159942,82.614844171
2019-04-07T07:07:05.000,#157607,158.897221839,34.985434858,E1,W2,P1B1,P5B2,6.040350074,57.999998000
2019-04-07T07:07:05.000,#157607,158.897221839,34.985434858,S2,E1,P5B4,P1B1,84.309173368,6.040350074
2019-04-07T07:07:06.000,#157607,158.901827372,34.986678506,E1,E2,P1B1,P1B6,6.026130451,82.604745697
2019-04-07T07:07:06.000,#157607,158.901827372,34.986678506,S2,W2,P5B4,P5B2,84.307005779,57.999998000
2019-04-07T07:07:06.000,#157607,158.901827372,34.986678506,S1,S2,P5B5,P5B4,79.608814762,84.307005779
2019-04-07T07:07:06.000,#157607,158.901827372,34.986678506,S2,E2,P5B4,P1B6,84.307005779,82.604745697
2019-04-07T07:08:40.000,#157607,159.335521700,35.102422105,E1,W2,P1B1,P5B2,4.689625886,57.999998000
2019-04-07T07:08:41.000,#157607,159.340143670,35.103641061,E1,W1,P1B1,P2B3,4.675407419,7.067945117
2019-04-07T07:08:41.000,#157607,159.340143670,35.103641061,S2,E1,P5B4,P1B1,84.098510641,4.675407419
2019-04-07T07:08:41.000,#157607,159.340143670,35.103641061,W1,W2,P2B3,P5B2,7.067945117,57.999998000
2019-04-07T07:08:41.000,#157607,159.340143670,35.103641061,S2,W2,P5B4,P5B2,84.098510641,57.999998000
2019-04-07T07:08:41.000,#157607,159.340143670,35.103641061,E2,W2,P1B6,P5B2,81.644817607,57.999998000
2019-04-07T07:08:42.000,#157607,159.344765810,35.104859756,S2,W1,P5B4,P2B3,84.096290480,7.074550281
2019-04-07T07:08:42.000,#157607,159.344765810,35.104859756,S1,S2,P5B5,P5B4,79.399216113,84.096290480
2019-04-07T07:08:42.000,#157607,159.344765810,35.104859756,E1,W2,P1B1,P5B2,4.661212713,57.999998000
2019-04-07T07:08:42.000,#157607,159.344765810,35.104859756,S2,E1,P5B4,P1B1,84.096320941,4.661212713
2019-04-07T07:08:43.000,#157607,159.349388124,35.106078191,W1,W2,P2B3,P5B2,7.081175575,57.999998000
2019-04-07T07:08:43.000,#157607,159.349388124,35.106078191,S2,W2,P5B4,P5B2,84.094100232,57.999998000
2019-04-07T07:08:43.000,#157607,159.349388124,35.106078191,S2,W1,P5B4,P2B3,84.094100232,7.081175575
2019-04-07T07:08:43.000,#157607,159.349388124,35.106078191,S1,W1,P5B5,P2B3,79.397018254,7.081175575
2019-04-07T07:08:43.000,#157607,159.349388124,35.106078191,S1,S2,P5B5,P5B4,79.397018254,84.094100232
2019-04-07T07:08:44.000,#157607,159.354010608,35.107296364,E1,W1,P1B1,P2B3,4.632788427,7.087773036
2019-04-07T07:08:44.000,#157607,159.354010608,35.107296364,S2,E1,P5B4,P1B1,84.091882677,4.632788427
2019-04-07T07:08:44.000,#157607,159.354010608,35.107296364,W1,W2,P2B3,P5B2,7.087773036,57.999998000
2019-04-07T07:08:44.000,#157607,159.354010608,35.107296364,S2,W2,P5B4,P5B2,84.091882677,57.999998000
2019-04-07T07:08:44.000,#157607,159.354010608,35.107296364,S2,W1,P5B4,P2B3,84.091882677,7.087773036
2019-04-07T07:08:45.000,#157607,159.358633266,35.108514277,S1,S2,P5B5,P5B4,79.392602273,84.089660874
2019-04-07T07:08:45.000,#157607,159.358633266,35.108514277,S2,E2,P5B4,P1B6,84.089660874,81.604408696
2019-04-07T07:08:45.000,#157607,159.358633266,35.108514277,E1,W2,P1B1,P5B2,4.618593055,57.999998000
2019-04-07T07:08:45.000,#157607,159.358633266,35.108514277,E1,W1,P1B1,P2B3,4.618593055,7.094397239
2019-04-07T07:08:46.000,#157607,159.363256095,35.109731929,S2,E1,P5B4,P1B1,84.087455320,4.604374667
2019-04-07T07:08:46.000,#157607,159.363256095,35.109731929,W1,W2,P2B3,P5B2,7.101003420,57.999998000
2019-04-07T07:08:46.000,#157607,159.363256095,35.109731929,S2,W2,P5B4,P5B2,84.087455320,57.999998000
2019-04-07T07:08:46.000,#157607,159.363256095,35.109731929,S2,W1,P5B4,P2B3,84.087455320,7.101003420
2019-04-07T07:08:46.000,#157607,159.363256095,35.109731929,S1,W1,P5B5,P2B3,79.390401738,7.101003420
2019-04-07T07:08:47.000,#157607,159.367879094,35.110949319,S1,S2,P5B5,P5B4,79.388185141,84.085232424
2019-04-07T07:08:47.000,#157607,159.367879094,35.110949319,E1,W2,P1B1,P5B2,4.590162430,57.999998000
2019-04-07T07:08:47.000,#157607,159.367879094,35.110949319,E1,W1,P1B1,P2B3,4.590162430,7.107623299
2019-04-07T07:08:47.000,#157607,159.367879094,35.110949319,S2,E1,P5B4,P1B1,84.085239661,4.590162430
2019-04-07T07:08:47.000,#157607,159.367879094,35.110949319,W1,W2,P2B3,P5B2,7.107623299,57.999998000
2019-04-07T07:08:48.000,#157607,159.372502267,35.112166450,S2,W2,P5B4,P5B2,84.083016216,57.999998000
2019-04-07T07:08:48.000,#157607,159.372502267,35.112166450,S2,W1,P5B4,P2B3,84.083016216,7.114229986
2019-04-07T07:08:48.000,#157607,159.372502267,35.112166450,S1,W1,P5B5,P2B3,79.385980559,7.114229986
2019-04-07T07:08:48.000,#157607,159.372502267,35.112166450,S1,S2,P5B5,P5B4,79.385980559,84.083016216
2019-04-07T07:10:13.000,#157607,159.766096776,35.214667201,E1,W2,P1B1,P5B2,3.367310411,57.999998000
2019-04-07T07:10:14.000,#157607,159.770734621,35.215861832,E1,W1,P1B1,P2B3,3.353093736,7.683239171
